"CpGs","GSM1052046_5730053027_R06C02","GSM1051753_7800246044_R02C02","GSM1052111_5730192042_R04C02","GSM1052007_5771710059_R01C02","GSM1051948_5730504060_R06C02","GSM1052043_5730053027_R01C02","GSM1051566_7800246123_R06C01","GSM1051939_5730504060_R01C01","GSM1051533_7800246024_R03C02","GSM1051613_7800246188_R01C02","GSM1051547_7800246085_R05C02","GSM1052164_5730053030_R02C01","GSM1051860_7512560128_R05C02","GSM1051726_7800246040_R05C01","GSM1051827_7512560115_R01C01","GSM1051653_7800246043_R01C01","GSM1051787_7800246068_R03C02","GSM1051564_7800246123_R04C01","GSM1051557_7800246087_R03C02","GSM1051914_5730504013_R05C02","GSM1051623_7796814016_R01C02","GSM1051714_7800246034_R05C01","GSM1051645_7800246018_R05C01","GSM1051603_7800246140_R03C02","GSM1051617_7800246188_R06C02","GSM1051884_7766130166_R06C02","GSM1051612_7800246188_R06C01","GSM1051712_7800246034_R03C01","GSM1051996_5771710048_R05C02","GSM1052028_5730053011_R01C01","GSM1051571_7800246123_R05C02","GSM1051672_7800246054_R04C02","GSM1051888_5730192015_R06C01","GSM1051921_5730504014_R01C02","GSM1051812_7512560103_R03C02","GSM1051646_7800246018_R06C01","GSM1051808_7512560103_R05C01","GSM1052190_5730053041_R01C02","GSM1051574_7800246132_R02C01","GSM1051992_5771710048_R02C01","GSM1051804_7512560103_R01C01","GSM1052213_5730053048_R06C02","GSM1051527_7800246024_R03C01","GSM1051602_7800246140_R02C02","GSM1051747_7800246044_R02C01","GSM1051755_7800246044_R04C02","GSM1051851_7512560128_R01C01","GSM1052037_5730053011_R06C02","GSM1051989_5771710030_R03C02","GSM1051761_7800246046_R05C01"
"cg13468144",0.418781976971536,0.428132521616609,0.384203652210719,0.353512401567331,0.344799406621179,0.324446389186634,0.442558655578326,0.238209228198796,0.439486794292222,0.260624421199897,0.38482853490538,0.246222944191066,0.423064462063699,0.398285132624515,0.420830869173533,0.504629341145815,0.58852818985327,0.401157049196895,0.384420274200847,0.336100494668806,0.460769494230335,0.465500206777213,0.34037263597912,0.466440291007335,0.292267122245384,0.384967675109829,0.399903032765354,0.603455741691123,0.162360982976843,0.4889850882425,0.496482239233861,0.318831532062068,0.201222438896549,0.181017683377293,0.467902447679204,0.21623421590146,0.405399690209617,0.373078091279125,0.388783367728593,0.379096761921208,0.515571811031148,0.485398393724578,0.245916252845961,0.342349247669042,0.290240007591278,0.453636525275897,0.425565084762068,0.61027213282627,0.185585488033401,0.537243588086699
"cg12353788",0.79259134785433,0.572885888257544,0.696345363442509,0.748484767454953,0.825808418300523,0.836340398756934,0.658791675012762,0.839027467873942,0.739137628526763,0.767572954426997,0.729367271540071,0.803509034676276,0.630641954111465,0.648461154664615,0.711993217645854,0.513245850219755,0.547198374306947,0.714221042457902,0.67529006296508,0.683559468760647,0.635961342408937,0.600345521681047,0.746412811776813,0.570747727202583,0.745063347067726,0.727436272288894,0.77498802942105,0.56946114867141,0.905684896119835,0.703700099553592,0.616824135254053,0.682429896766794,0.858090521335879,0.849379921372417,0.647792299054016,0.772502201528633,0.627340036872293,0.660350674311815,0.624056021972034,0.729901385727887,0.566721879422172,0.599873511435647,0.8684246354556,0.712139997473291,0.665982649819395,0.672066032785383,0.591006847323345,0.67054393485393,0.896566063494062,0.568724777128578
"cg02380585",0.0882621697495809,0.239674496657059,0.206181919488568,0.129904823408338,0.106234196160876,0.042322694487914,0.297908728884149,0.0498410854724088,0.234061571717778,0.105299486257958,0.222396279866527,0.0678074910546587,0.152002546906218,0.217328762650507,0.120351690504865,0.309956145069476,0.255846400322236,0.221025409133623,0.301606499189727,0.179011140006709,0.14254166626786,0.20637371456426,0.0962122277220527,0.288641965284934,0.0972068550344364,0.162415920675556,0.116074027452976,0.236931724776859,0.0483146354088646,0.187293749532808,0.265263065100356,0.12827112669853,0.0590487000803072,0.0521864461283092,0.20235931617077,0.0841400109746183,0.147433515623105,0.16961441335187,0.184709258385506,0.149176493685762,0.218755316194544,0.309077803050253,0.174389960158533,0.121730012347286,0.146581268332443,0.172406940572066,0.17532570066385,0.145512487464362,0.0449797469337097,0.268484705643876
"cg02780988",0.814516720951382,0.849062146765527,0.887199348902441,0.906441383118494,0.844953291027328,0.838534651994835,0.883560056144007,0.876068653620337,0.848966573469303,0.88350753278691,0.901316969709497,0.872755022989164,0.871997682850735,0.864845032686488,0.819426296194354,0.918422820566544,0.858999332152561,0.880561624316261,0.853774524656609,0.875754214266461,0.851975148274955,0.815311076414089,0.846200147379313,0.876388857357084,0.967575640103697,0.905089372681193,0.845743301900458,0.799506888053678,0.881379055226826,0.83184625936519,0.843136660786072,0.825770233420693,0.827656717670675,0.93514260788147,0.841554066657683,0.828617154407627,0.894945252531216,0.873930523293434,0.870403973126349,0.799162986155459,0.847912552333835,0.815713599066227,0.86933712458657,0.870071292339461,0.86043845450592,0.899911431896419,0.818012516165409,0.901285931660518,0.840747809443492,0.909673936701501
"cg24456340",0.767932551335926,0.850489148804423,0.903957574263724,0.951535366367264,0.924322849418013,0.908394075470764,0.822696322213826,0.944267898046565,0.827291304153489,0.936445785984444,0.89759149023084,0.95898750398199,0.877212397097455,0.889707326112368,0.86571467340086,0.824742989056395,0.839341540176214,0.901162022998863,0.94957157287803,0.850362873270881,0.83494970560554,0.8101832231448,0.915386545612385,0.896942889901533,0.827305021635575,0.899005623631627,0.905047293434376,0.89588189606642,0.940656170293303,0.908149096094685,0.791714401232196,0.872402688826019,0.913373627773531,0.977316016430911,0.808841332511153,0.949098522728469,0.912060573056069,0.856026310145824,0.932118390314679,0.876917060954983,0.898977663550761,0.747633913161002,0.927529870982911,0.902848262217375,0.930694146877015,0.861795937504724,0.790653925497061,0.66837010395,0.919947487234289,0.826016024705359
"cg27059140",0.568990176434524,0.53375836169766,0.575887814807505,0.560227174939603,0.524926758232413,0.501425372568328,0.619639751932978,0.363808192761201,0.604065531192856,0.389635446721013,0.533649546711173,0.42756201546575,0.594183206859557,0.469664698065073,0.534326733177489,0.646955038397388,0.639821360256602,0.497727361900267,0.492378163596287,0.582721926972404,0.56617039892859,0.570009713345569,0.459087463522136,0.608332940105184,0.468699385609372,0.568022240912366,0.481915280287177,0.636666388331315,0.417698729648369,0.562651380742628,0.54684867848893,0.463089891258625,0.423611210794169,0.396970837470021,0.53742490273131,0.382489767299506,0.566127793134402,0.54937278531956,0.526417881503143,0.624607046642822,0.613711830306075,0.661103424032997,0.3728564663266,0.544357439134232,0.467016670956718,0.604052538506881,0.591163180931407,0.537206399246561,0.413189972008586,0.633242449622615
"cg15046489",0.86573482101818,0.706534962671673,0.845282593936687,0.816658475302282,0.894618143298662,0.819014254923962,0.765958295905806,0.937526540633256,0.726138404857946,0.881618735136773,0.822177519466452,0.875400875080906,0.791489739088373,0.796389422347,0.790198185645227,0.61513668056097,0.711737088035714,0.783486722153132,0.811081064132524,0.789335035411847,0.773545327882029,0.756260961501529,0.874370582679936,0.726480421671847,0.88160858962259,0.855414665555128,0.823790252436919,0.735530925828671,0.933703188512007,0.80939207659658,0.788566979883976,0.784450992910725,0.929169335568551,0.958310805712708,0.70739751313029,0.903566480167511,0.808297785678592,0.794990383107127,0.712823005587097,0.810802827101644,0.720172149439943,0.732291436481016,0.865883739393667,0.815087161418212,0.82597750650577,0.731259512359519,0.724338451766191,0.715796868822645,0.953175021375013,0.690220616058762
"cg13093111",0.531060227811064,0.519359466836907,0.570099530227668,0.486889838097359,0.615583878332888,0.582591707042088,0.722356156262502,0.266895193663446,0.713206229807698,0.460807222415723,0.499582732037544,0.556909049530816,0.531152852325443,0.618848559151009,0.583658631705838,0.737717819955766,0.733724757204044,0.461033897675579,0.623153958864333,0.537607424816196,0.52392636617508,0.56396430803081,0.398495674488843,0.647957170750146,0.613819581413915,0.674799079868582,0.595813085769151,0.771562493196253,0.507475654290982,0.634223443968049,0.541031667961912,0.625784751680509,0.459926699779513,0.350300582845576,0.685830314116807,0.44360652617058,0.677069186169759,0.699628932608501,0.656224379117071,0.526672338067684,0.573485163797426,0.606922232899844,0.49005876024937,0.656234121662772,0.580708571408746,0.669894877854637,0.654481994409239,0.660480689190174,0.312402523581962,0.71753269348292
"cg03533256",0.718446771110649,0.676144959454079,0.761699540525604,0.701644449682392,0.612829681010366,0.743781538685305,0.744929911205957,0.674511899289927,0.787051427263381,0.624466322657391,0.714574412003626,0.700016317829946,0.800252923098399,0.73966895498499,0.613599870020084,0.68893119661498,0.678271435467928,0.665491884970058,0.707845825167359,0.713487107796848,0.64747217709625,0.744483957323213,0.689862022718639,0.726354536130005,0.716948380230519,0.682553863516807,0.605600872100618,0.711882032254049,0.705329592159552,0.678049118173069,0.754533033868957,0.657718519707949,0.665514446996795,0.697255825347802,0.767688332611896,0.599891472648667,0.735804770231957,0.709946041671993,0.681308186579404,0.721598055718699,0.68154362968466,0.667811000309093,0.606882606764991,0.740931548465992,0.709220274542482,0.63399878270754,0.691976628414328,0.770606555996043,0.619580111798934,0.748843736420831
"cg11661493",0.899863327740423,0.902235167762614,0.921368169612562,0.933120393967441,0.94848612983095,0.91048351101078,0.961147084725058,0.955679082601905,0.958663292035688,0.950852724892294,0.919198160347959,0.910996195306329,0.908108268638124,0.923340629242666,0.936055815041179,0.943173752879614,0.86662904747003,0.921569209055352,0.927058731852113,0.915405718785743,0.906619451798285,0.989795262476532,0.950515182354634,0.920161769679873,0.946170598677773,0.94306599483612,0.932976441855364,0.835133660367807,0.957932650582033,0.931868015166514,0.94910738500673,0.933735821465337,0.915300421971627,0.912139363786084,0.948621970170059,0.939687992484494,0.922538694702156,0.941814973642784,0.870522809551453,0.825421348268764,0.911108231399979,0.908170500800593,0.933997603632461,0.943534019561538,0.937178108846602,0.914101890697738,0.945357974550044,0.884467802868172,0.919317019746685,0.908807740268211
"cg23334433",0.350111300647275,0.395629040649189,0.361214748404808,0.26348577450634,0.172074835047826,0.155923961602549,0.422251990851114,0.115277310464227,0.404861109763192,0.132006757327405,0.290002768996113,0.111207163802274,0.341652711505979,0.341014635651713,0.330081048077424,0.421018752486218,0.520651997596508,0.278437156049771,0.409139778969231,0.289799449682787,0.297418141447305,0.315919037858649,0.241207625659061,0.369961322092038,0.17114534914086,0.32163752627461,0.268973811034088,0.445198954291837,0.076648775277704,0.309573518465044,0.351377134566565,0.258540225607113,0.136852623866928,0.138272560809482,0.370875285185107,0.127558902651442,0.347870552887467,0.217375939538426,0.340083637190452,0.311628447728203,0.445510559617653,0.406992233434015,0.223157183468011,0.311939392305205,0.261944408904589,0.430563155214816,0.350899403794423,0.416193324020333,0.0884644837237218,0.445020204541101
"cg13618516",0.394246562053401,0.433179884586081,0.444243347919725,0.393123415380279,0.271657303988961,0.232591216485617,0.378765711413575,0.226560378253721,0.458070364807377,0.231655041792309,0.346260774387648,0.168562345984063,0.400193099981864,0.371152904450241,0.393602442141661,0.489408041239019,0.50873685870892,0.400049918458753,0.406905525765716,0.383782803722263,0.398301327601346,0.416324904948359,0.304422886690286,0.467440002128198,0.203573259614474,0.396086976930742,0.359750651510093,0.522650755735675,0.134663458770793,0.44422766424369,0.383246654216693,0.332395926072145,0.205339601423061,0.178206244353524,0.449832466592907,0.207586111198712,0.398688814183165,0.382140287777249,0.372988073126435,0.395948285494115,0.476872999183342,0.473078884652909,0.228954926741104,0.349404573472325,0.272672101692247,0.403373919324814,0.409977620214793,0.679627571913528,0.145674094596305,0.504963358311477
"cg27200257",0.326532965207359,0.37255173307211,0.306880515172708,0.252304921713244,0.282957371637245,0.163945099613573,0.333144222221587,0.150240103273914,0.343436362973543,0.189546937091242,0.352359703668271,0.181622609459384,0.303541208292982,0.305910287006667,0.313986382289146,0.391362367224128,0.407043539571413,0.318452705917353,0.384581658132843,0.285599576021432,0.327728242948967,0.320479777406591,0.242468917844375,0.401599025203471,0.204757365469734,0.32950924023595,0.318946262819707,0.388903637914449,0.131165387821285,0.315591742261147,0.326489572025413,0.270825151649109,0.15083273843841,0.165422764463615,0.381909976386004,0.171255323805751,0.351560121002804,0.279291301106938,0.293335924542769,0.329153523802779,0.340915167339551,0.391778020352328,0.231981304558715,0.278631640019976,0.2386984762171,0.338534333132073,0.312747683893321,0.425706487785227,0.142721492466664,0.397144533487064
"cg05655915",0.203628114314536,0.376677662474934,0.309951456921861,0.28264350659673,0.215418995576171,0.181384162872343,0.334376752060672,0.11290344862672,0.351138740708702,0.198295292226148,0.299273292952237,0.124868284287678,0.360680198985189,0.332505435385022,0.326435478898832,0.448112755065555,0.561647759429328,0.279605338914714,0.332613099821432,0.288920285059225,0.340891281245453,0.386151529095022,0.241320531765053,0.376045434124238,0.147200551575518,0.298810614396421,0.254337783303686,0.45059655389882,0.117373264004167,0.343749715066525,0.380835377424709,0.263447432066069,0.119755786567071,0.102970835239599,0.354468008220474,0.187627686765384,0.363000325244657,0.267163916457366,0.285155100751156,0.343725497073001,0.393076576907183,0.456847668862554,0.163260256604164,0.274932610273834,0.243784139265179,0.357356965926497,0.36337164659101,0.346120048391089,0.114372479138256,0.481378779078745
"cg11690666",0.489635367515785,0.561170944984018,0.462055673375206,0.450213513430294,0.368457174963222,0.383885498353192,0.508962165543434,0.271432780071474,0.561581412246038,0.333128514194905,0.44059864208337,0.235411558308599,0.562725238039553,0.473799864260493,0.524869087488496,0.58863056252024,0.628108701370112,0.476599180008903,0.508051659718969,0.493412669148332,0.452498685066354,0.505036265921643,0.408675021180709,0.586418819443022,0.358426438936857,0.569228990708681,0.451672087735523,0.620943095494872,0.227621728152535,0.551233831453217,0.534362416839629,0.485113340941101,0.284689147736728,0.219161537499452,0.562797384013744,0.331929104285558,0.540649683407163,0.419896524917716,0.448553978303911,0.51181935901914,0.55196386774657,0.613429079144243,0.329506646168964,0.458340283796471,0.364116870273743,0.535278000956151,0.535891199008004,0.610018055847675,0.235413347371114,0.602568524697107
"cg22498365",0.938990282470729,0.841106300750669,0.923203586658965,0.894017327095807,0.964009237512908,0.971180727617739,0.945492061803065,0.980879049490657,0.923196138266327,0.94645442913688,0.890820960926943,0.961526194061729,0.914842775038713,0.879607912296166,0.946366801806465,0.906553835857839,0.784973533091904,0.915971697558779,0.900801187919203,0.931152102186459,0.862936851751734,0.912473311076034,0.932691203995895,0.900763086485072,0.979857275272763,0.947376368863458,0.914571559301091,0.73972036313096,0.946328451174261,0.933651665624223,0.888041001194479,0.926927506029122,0.908173551919794,0.94135583651814,0.94609589824414,0.923469927627758,0.868242341308568,0.915485604084354,0.86401704802694,0.778245296339722,0.899058306472172,0.86662494316408,0.972323283631141,0.966671214153429,0.907173312315702,0.872772087493812,0.876603752286469,0.948089749225678,0.957441212737306,0.865858964334844
"cg05486872",0.373087700271573,0.335210047643327,0.325968173886274,0.315304847729566,0.233247225748847,0.234428557187268,0.292659755168663,0.152162829368873,0.324963296820765,0.203563316053112,0.250484208732206,0.236935166620126,0.238919177227993,0.274230909058736,0.261205591100009,0.34158100813491,0.409104346551465,0.219470268531124,0.321712454382375,0.272483461802855,0.221401930152853,0.306812427299384,0.178355241565821,0.359305810414068,0.177332524354681,0.229739426280101,0.358335438816675,0.367888005939911,0.185888917805655,0.349552523665123,0.284732428277636,0.193587356367468,0.202412758942471,0.134726452611528,0.298185532024836,0.174042969306819,0.323005718349499,0.294566612883217,0.229940077797448,0.31672650170891,0.309055751249599,0.386004904461898,0.234040749405672,0.211053451691101,0.227057415094451,0.268302292585086,0.293190593104751,0.377925786472983,0.19401378935153,0.294486788864583
"cg21683390",0.697380946727444,0.537825188934971,0.640465986621739,0.516412293329958,0.441548726933419,0.400849582454063,0.552094389668535,0.54281318749221,0.559980818523723,0.341617309117577,0.529094694496703,0.341086472550901,0.573903249821279,0.561297593357369,0.542134500754326,0.671882761736345,0.588436992362909,0.56271391745415,0.496575383560206,0.379832172074104,0.441403880378449,0.580676302506457,0.411772588298013,0.653499878916013,0.490670304188031,0.515456660948702,0.561801953712077,0.634856107256173,0.46003170373624,0.514518469753456,0.53037399857297,0.432414432420542,0.570112077415871,0.391433748707351,0.574291936764744,0.500145218613315,0.584577978894541,0.498107408252126,0.511065785165205,0.444718130776186,0.5467856385346,0.651968859215184,0.375972260684481,0.520818344616754,0.552941914249095,0.532081056922076,0.494916777154262,0.505643301115239,0.387475859694332,0.634234472156207
"cg12019801",0.257281255631201,0.32897904267655,0.281458124879243,0.237301745785898,0.142621432054873,0.121584561424309,0.341245154804471,0.105133650119862,0.332437776978587,0.121301095441274,0.290464173616356,0.0949602679955603,0.322152621315128,0.226564693125475,0.251487410411041,0.402877490769805,0.340370228630148,0.270231055136409,0.304411906000476,0.260743228023698,0.243485706731759,0.307239369376779,0.179678945968347,0.382643537626622,0.144096451912298,0.249311938147187,0.209061674020193,0.427001164173968,0.0927356998468367,0.300064921345921,0.333504186572308,0.246692905407921,0.0969345632202322,0.121210609246215,0.366079246708742,0.118186398951832,0.28425290893499,0.214051738969,0.280007048270747,0.291483998928976,0.338560037412428,0.385041154173597,0.178961686620148,0.218424353297318,0.238067771897449,0.323019665113772,0.264384532853695,0.340779203527885,0.0930578566145327,0.385733024457287
"cg02902412",0.689932096801594,0.661559189464997,0.801684108701747,0.905915545380549,0.769575476949346,0.798012790525134,0.692511150476976,0.745489810686931,0.471638986411867,0.846540520303542,0.807586588099574,0.855015119408481,0.617303831408482,0.708998311471995,0.593955207965615,0.71856693945896,0.685045690457003,0.776409232212325,0.713042628394118,0.780297121815993,0.64334036547006,0.724318372934573,0.856932842251263,0.840449030788664,0.833998886843025,0.743144827545366,0.716121956713287,0.738434962236557,0.858786228442802,0.655176373442527,0.778488733734941,0.631223636815259,0.880868151907166,0.864556795896076,0.647730166783211,0.783506303600768,0.904198712320727,0.649489891010922,0.795150851307618,0.751393764454781,0.743927319157985,0.698070912995477,0.704098149202569,0.574862961823695,0.82505998659111,0.509201005064895,0.617982475329191,0.721768282188143,0.921364361952582,0.65764827867921
"cg15532942",0.904731701110928,0.866242694761435,0.91791103843107,0.907024849342569,0.93706467818432,0.949406685768363,0.904941446987908,0.969785001730899,0.861051545966263,0.934977318637174,0.865155336071747,0.860092440374412,0.912544545628529,0.902717399473685,0.911193205906982,0.913882863392917,0.735867079748001,0.899607317763578,0.882811005710815,0.893972594986668,0.879797444184727,0.897837983697392,0.923845427801242,0.867407058440269,0.92753996777421,0.932064803035249,0.940264731380185,0.748159695286134,0.934037402378734,0.927659566729786,0.883812645523253,0.914627429383676,0.937233510197762,0.93608096278899,0.89193485496931,0.927973749493541,0.848886733503526,0.903566014727079,0.840139188881044,0.761399066295515,0.865020641769846,0.891259429466043,0.948444049521392,0.930709412221231,0.94157410846566,0.902665460653191,0.886828553984524,0.934390419655971,0.942824443683264,0.865360985078682
"cg22460173",0.811732228648459,0.731403513427802,0.755185959707028,0.815120756509754,0.797900567349389,0.875022083015648,0.823192804204268,0.770246425352872,0.827165097100839,0.760838542161143,0.744587423612816,0.67624390648262,0.860163113472745,0.715232953777059,0.781637472153988,0.827884322390028,0.785365481916172,0.706914808455414,0.840718149582115,0.767222813866016,0.715868552025923,0.756587647084168,0.768394152852698,0.741778312368893,0.821698001082388,0.817737231403012,0.840350925800685,0.776586572331267,0.755056261872971,0.873768517456201,0.722212464743987,0.788648625039766,0.772160183881712,0.706924608202106,0.824912207360945,0.810541979564051,0.787563854762492,0.796067879692674,0.756178965183484,0.826728114040488,0.774397412254446,0.797377278972955,0.751281682750829,0.776204432058782,0.768920567500475,0.804350808267268,0.790295208994719,0.840158710751377,0.712411283148981,0.829352075517826
"cg26538782",0.774245062563517,0.876106392427778,0.84202673938598,0.895655296534734,0.788486957883142,0.896202423550857,0.925881830715843,0.898450915504866,0.927410019517864,0.915519139129145,0.866192547511551,0.865051991739505,0.957657820950093,0.93565048768383,0.918494912859544,0.926715312064574,0.906424123049482,0.93115740945096,0.915181885338807,0.918179618344853,0.924699742307879,0.875399554981488,0.869194393260452,0.875153059755689,0.873653264924521,0.877036460153721,0.924413626296302,0.914093547312812,0.872157984136619,0.749550339679289,0.788565202795068,0.885781720505534,0.860267274585837,0.934858527888912,0.918752869734666,0.883259908177943,0.90722383723202,0.849975035198886,0.907110602033261,0.858674986799851,0.959387224342507,0.815550002772611,0.83004780398146,0.89512634232503,0.822816018252656,0.828009651864398,0.944662192111477,0.712095090165238,0.847414042345017,0.924423402757334
"cg11354682",0.753677605897598,0.653953975253947,0.733432876878291,0.718547693770508,0.802045531842722,0.824377669079802,0.73863267441114,0.823275888038876,0.733871463663386,0.708449594956887,0.658045668705955,0.83626278390433,0.727713397278791,0.659450894154062,0.642406782752464,0.718112414792217,0.57644454149857,0.693712744432156,0.58559648178225,0.637981481642772,0.657500474419822,0.694787027114493,0.776055973432799,0.64890461798012,0.797652353463676,0.759948120134664,0.685991222645602,0.668346484864651,0.856718211803779,0.623285962861524,0.689841259041264,0.723167480838405,0.837550106070303,0.877979262835107,0.675070685868009,0.778873690940405,0.749852298561698,0.78431676175423,0.67584769998201,0.617514104396432,0.694127438523994,0.722001983185757,0.703830947672579,0.684882955335538,0.75886818303127,0.677774635288588,0.65482911123913,0.341854822124753,0.910791763140111,0.651631553045928
"cg25605731",0.369112627986348,0.428479519622561,0.388869944758917,0.351481263488326,0.244618964514252,0.223739990579369,0.394303759033218,0.176358738710189,0.399495759798304,0.215499660095173,0.294681508967223,0.23192648613483,0.354965739938568,0.387274374520873,0.358024691358025,0.45650334589647,0.496309418364334,0.349542502951594,0.42488243544262,0.353399550019206,0.369189030649655,0.409061277705346,0.210837639379929,0.390235546038544,0.216489779874214,0.299839525984446,0.344620381648396,0.522341575033369,0.138980762740466,0.361817026683609,0.364706627001709,0.326093550931263,0.17675904599153,0.17469682071452,0.410184714455177,0.241106719367589,0.358096953324328,0.330526510594985,0.366526287189241,0.464116296863045,0.469816272965879,0.505126452494874,0.217883667916759,0.3544,0.24182411412095,0.397559702466397,0.291061014883802,0.478865703584805,0.143357392982205,0.468664363159776
"cg24706505",0.234543246754188,0.282526171051846,0.307022183069353,0.235722629204375,0.165522286559871,0.155524933364969,0.245761778051495,0.0758850402493154,0.137265414416018,0.161757790913933,0.191572493845486,0.111742443368109,0.287135581538345,0.214537652211272,0.183643296602296,0.32051858650272,0.317071790196519,0.161702184167852,0.261400105508264,0.216708421135215,0.17717543593553,0.244959506674243,0.173136577623324,0.209257842775493,0.144124866432269,0.164230956702303,0.133911083783202,0.299963821883845,0.0743864103237695,0.308041348480996,0.207472357425102,0.153272259282961,0.168866843055693,0.121465586520446,0.225398246639965,0.179989934412622,0.231324012513439,0.225855256395798,0.202229236093816,0.124316821282013,0.318518070219427,0.415044509434409,0.109678068245292,0.186889853748409,0.14792133051631,0.21172929984244,0.206899789527802,0.167469008616449,0.0971338091141463,0.30722890128285
"cg21596498",0.950557485393105,0.923458758591985,0.939467860613461,0.949210432479083,0.971748339877328,0.964186254363203,0.91429741891766,0.974452864336845,0.957686235361951,0.954185509659353,0.94144807962108,0.971370183551499,0.961580667471583,0.927342101809303,0.949566232813478,0.969943144508265,0.901475953590205,0.957192048757401,0.93210681816965,0.9465484755374,0.941471986791825,0.946236819648695,0.953538001299183,0.933237079646719,0.96857168822188,0.969497202831516,0.951898485270316,0.873607992814965,0.964830131832688,0.93157143365235,0.942190548652809,0.95108079619165,0.962245988749965,0.967929062907991,0.949024302361292,0.960311028986329,0.926323879782366,0.961598711665924,0.918587504192558,0.916697707631897,0.931082881300447,0.928448626811618,0.946180534812265,0.968743992252533,0.948141875258722,0.952688787290352,0.942955452221995,0.900341545399608,0.955198538797068,0.936670922551278
"cg16185947",0.902036678739565,0.853525263149864,0.817380473130946,0.84474610808127,0.898278386131599,0.903470403972239,0.941931310230634,0.886506001342748,0.91773648909504,0.91052352543347,0.892998694631701,0.876308807519747,0.872328598346591,0.901111902961284,0.847942177081356,0.845530855311963,0.829590684261786,0.934747680229008,0.928107112927553,0.849176202095708,0.848483952014175,0.871862916071228,0.869105473591155,0.860922745389955,0.88352640416648,0.875930064361195,0.914811263344546,0.762895553933497,0.886249931446183,0.812394770399596,0.908038011167968,0.876122976511638,0.827457801746657,0.830052322319485,0.89984450459418,0.882486650907241,0.88485652884141,0.896858545468597,0.864631125507242,0.764420817190465,0.847292951105889,0.900286132305907,0.924526303070963,0.903488727647649,0.892975973723197,0.866128220921741,0.858561696565374,0.91464750407056,0.865026199540725,0.857539718174841
"cg19358608",0.545969632946607,0.569716167379916,0.722761574194592,0.641671138604544,0.528399835228998,0.490767253157308,0.582022846805998,0.472975691434817,0.72959279558215,0.518430387663389,0.62390203989987,0.625072508111517,0.704028389024739,0.593581666978076,0.558140966155193,0.694952387968209,0.68397014927576,0.55606215341736,0.615017818460955,0.549148951446078,0.693264402731139,0.583285397535153,0.497244534857121,0.615796963575035,0.506709840992187,0.69359270876605,0.56715028333591,0.654051217123076,0.548598808043692,0.644941785013015,0.666555117099409,0.629747950473702,0.697067335100826,0.519171363311545,0.651232670888012,0.57780361179749,0.606825387280265,0.632643482278891,0.592989161053807,0.637470330890747,0.696147969837311,0.655621001956525,0.5992733769525,0.608410249943559,0.576357009195166,0.627678336061118,0.67139977780992,0.768590891490159,0.528999828873227,0.717151642013889
"cg11597277",0.432147365469593,0.494115706153205,0.571047553278529,0.401266762819681,0.423639313483317,0.331658587050884,0.483695593061908,0.287301507258186,0.668701139528889,0.263875708977628,0.445257459062401,0.261776580073414,0.525694842040354,0.539869552376134,0.496988400815682,0.651566521722742,0.680692004668817,0.470878262393422,0.538573227884729,0.499393246536335,0.491278772972838,0.497209749823601,0.372692098926548,0.585488747103568,0.285020713872731,0.516547945040204,0.483197477790753,0.673064606427801,0.175367241790437,0.568606641813512,0.582922175188614,0.424905491011513,0.268651433593939,0.205728991279936,0.569746271485178,0.333864205613846,0.518840916308756,0.466261168838338,0.451573156193307,0.519325424336518,0.555059047558022,0.616748142606212,0.341101811886897,0.455554703212907,0.392658866717676,0.488598337596938,0.538706186169746,0.738623047276144,0.213695616828009,0.632521981096135
"cg04780380",0.782402375069766,0.742445322648785,0.79667593289569,0.8367913435983,0.899841389208966,0.940836852775689,0.745521184686815,0.848741699824074,0.713731296822961,0.859983903627975,0.751794813688548,0.874048985299627,0.753469935857474,0.745312365622067,0.783465150346574,0.769921178480743,0.741314259437983,0.723227953498452,0.712569781382147,0.776924739580109,0.773503421038818,0.77408580482527,0.838983426632721,0.777966779231615,0.843035633775948,0.830683687190338,0.78389072892288,0.856272451170349,0.875802435348709,0.800106439536931,0.854475140935303,0.79672234571787,0.891770170555452,0.92006006676847,0.766510685791629,0.823970091751856,0.834259512865968,0.791750004932994,0.734785588805221,0.740568456941576,0.77326971991233,0.776210544157482,0.785968469706159,0.654571847966627,0.791465132145667,0.735254525562898,0.756612593508007,0.560918596403548,0.887523653648392,0.704584251027606
"cg21341487",0.320172213629602,0.379171662417706,0.334541689917513,0.263051457855649,0.225719404977496,0.149348244537265,0.33534749923408,0.183952135804652,0.386640778130867,0.19132408249454,0.343761927778415,0.178500076887761,0.347581947725937,0.288936703949875,0.309876244424118,0.417984948474546,0.430446851654851,0.305783435882089,0.348220112501527,0.330964005714269,0.300944592383729,0.370616368233105,0.241318811300425,0.372901988182665,0.190430834253141,0.32748481215774,0.280737168848155,0.412166003754576,0.121417277727228,0.314570479279131,0.376759094159455,0.281565874247913,0.177992426909631,0.129557405013593,0.379312521599708,0.167365888241562,0.342172742872648,0.303702047205212,0.322362104829114,0.339556467603968,0.346833843586447,0.439209564122144,0.189471792479546,0.282289675577384,0.235317467909832,0.327328528441107,0.295970587790305,0.443835020518935,0.148077803128346,0.441382302633852
